SampleLabel,Time,7Li,26Mg,27Al,29Si,31P,43Ca,45Sc,48Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr
GCB 1AHT ol1,87057,700.017,15973545,41660.658,2073381.9,3700.479,1900.126,5701.137,9303.028,3400.405,64043.233,1347707.5,1860663.8,148467.5,671939.49,1700.101,12105.127,0,100,0
GCB 1AHT ol1,87447,700.017,15526545,39253.856,1958886,2600.237,1400.069,3900.532,8702.65,2300.185,58519.614,1310033.2,1846375.9,153924.81,659059.82,1200.05,13806.669,200.001,0,0
GCB 1AHT ol1,87837,1200.05,15526545,40657.775,2070161.1,3100.336,1000.035,4700.773,10003.501,3300.381,56511.554,1269289.9,1888597.8,148770.63,670053.95,1400.069,13206.101,400.006,0,0
GCB 1AHT ol1,88227,500.009,15303045,40256.641,2043500.6,3200.358,1200.05,5000.875,11704.793,2100.154,56511.554,1305549.2,1848302.9,142103.27,650688.89,1200.05,10704.009,100,0,100
GCB 1AHT ol1,88617,1400.069,16197045,37449.021,2093412,2800.274,900.028,5200.947,7702.076,2300.185,61733.097,1652438,1881893.5,147760.23,680322.6,700.017,12705.648,500.009,100,0
GCB 1AHT ol1,88967,1000.035,16420545,40858.346,2028925.9,3500.429,700.017,5701.137,7602.022,1900.126,65148.212,1329844.2,1897238.2,149275.86,654664.48,700.017,13906.766,200.001,0,0
GCB 1AHT ol1,89357,900.028,16197045,38351.41,2115083.2,2400.202,1400.069,4600.741,9303.028,2800.274,60929.658,1337732.1,1951351.9,143315.29,691647.43,1300.059,10603.934,0,100,100
GCB 1AHT ol1,89747,600.013,15526545,36546.688,2097444.2,3500.429,1000.035,6501.479,9803.363,3500.429,60327.109,1369545,1874624.4,159990.91,638559.55,1800.113,12805.737,0,100,100
GCB 1AHT ol1,90136,700.017,15526545,37950.341,2144008,2200.169,2000.14,4300.647,9503.16,2400.202,59122.087,1397038,1952150.8,153520.49,666807.21,1500.079,14607.464,100,0,100
GCB 1AHT ol1,90526,400.006,15973545,41560.366,2056480.3,2800.274,900.028,4600.741,9102.899,2300.185,56511.554,1354068.9,1896328.4,150387.43,689130.05,1300.059,13206.101,100,0,0
GCB 1AHT ol1,90916,1000.035,15973545,34441.468,2085120.5,2200.169,300.003,4300.647,8502.53,2600.237,58017.573,1340252.7,1955575.1,144830.45,656443.39,2600.237,13806.669,0,100,0
GCB 1AHT ol1,91306,300.003,15750045,39253.856,2057169.8,3000.315,900.028,4800.806,8002.241,1900.126,53098.498,1331925.3,1881693,145133.5,640754.63,2300.185,13606.477,0,0,0
GCB 1AHT ol1,91657,200.001,15750045,35744.663,1996727.2,2400.202,700.017,4400.678,11104.314,2600.237,55808.799,1227569.7,1841956.2,141295.31,621219.55,900.028,12105.127,400.006,200.001,300.003
GCB 1AHT ol1,92047,1800.113,14632545,38852.762,1963796.7,2900.294,2100.154,4300.647,7802.13,2600.237,53700.743,1397038,1749438.2,142911.27,606611.45,800.022,12005.042,0,0,100
GCB 1AHT ol1,92436,1200.05,14632545,42763.911,1938119,3000.315,1400.069,4300.647,6901.667,2100.154,51693.358,1232139.1,1720297.4,142709.27,641277.32,2800.274,11504.631,500.009,200.001,0
GCB 1AHT ol1,92826,1000.035,14856045,40958.632,1881211.9,3100.336,1000.035,5300.983,7902.185,4000.56,53700.743,1345953.1,1772994.3,146244.75,632916.57,2600.237,15708.632,0,0,0
GCB 1AHT ol1,93216,900.028,15079545,39253.856,1970651.4,3900.532,1300.059,3600.454,9603.227,1600.09,60025.844,1303581.1,1794779.5,149073.77,662514.23,2700.255,11604.712,200.001,200.001,300.003
GCB 1AHT ol1,93606,200.001,15079545,37248.498,2040745.3,4300.647,1200.05,4800.806,8102.297,2200.169,60327.109,1397038,1820669,141093.33,624560.6,1600.09,13306.194,200.001,200.001,100
GCB 1AHT ol1,93996,500.009,15079545,38251.142,2013448.3,3400.405,1700.101,4800.806,8702.65,2300.185,59724.585,1345076,1826893.6,155036.73,619131.79,1500.079,12505.471,400.006,0,100
GCB 1AHT ol1,94386,500.009,15526545,37348.759,1974537,2200.169,1500.079,4600.741,7301.866,2400.202,62637.018,1397038,1896783.3,142002.27,642950.04,2500.219,12105.127,400.006,0,100
GCB 1AHT ol1,94775,600.013,15973545,36847.46,2097098.6,3000.315,1700.101,4900.841,9403.094,4300.647,59222.502,1396914.4,1964025.1,150993.77,690598.47,1500.079,14207.061,0,200.001,0
GCB 1AHT ol1,95165,1100.042,16197045,43064.813,2154122.3,3700.479,1600.09,3800.506,9102.899,2900.294,66152.813,1397038,1908387,149882.16,666493.04,1000.035,11204.392,300.003,0,0
GCB 1AHT ol1,95555,500.009,15526545,37549.283,2054871.6,3500.429,1800.113,3900.532,9102.899,2200.169,51291.915,1364384.6,1933444.6,152307.61,678750.4,1800.113,9102.899,0,0,600.013
GCB 1AHT ol1,95905,900.028,15973545,41861.243,2055101.4,3000.315,2200.169,4300.647,9002.836,4100.588,61532.233,1268090,1866223.8,153015.11,662514.23,1400.069,10804.084,100,0,0
GCB 1AHT ol1,96296,700.017,14856045,39253.856,2087077.8,2100.154,1100.042,4000.56,6201.346,2800.274,57314.744,1397038,1792633.5,135640.9,630722.66,600.013,11204.392,200.001,0,200.001
GCB 1AHT ol1,96685,300.003,15973545,35744.663,1982311.4,2400.202,1200.05,5000.875,9803.363,2500.219,58017.573,1397038,1841503,143517.3,611513.97,2200.169,13406.288,100,0,0
GCB 1AHT ol1,97075,900.028,15303045,36446.433,2000848.5,3000.315,1300.059,5000.875,8302.412,2300.185,56812.745,1352313.8,1885983.9,153419.41,663561.18,2100.154,13906.766,200.001,100,100
GCB 1AHT ol1,97465,200.001,15750045,39153.582,2075682.9,3700.479,1100.042,4700.773,8202.354,2500.219,57917.166,1303471.8,1866564.3,146042.7,632916.57,1000.035,10603.934,100,0,0
GCB 1AHT ol1,97855,600.013,14856045,36947.718,2002566.1,3800.506,1400.069,4800.806,11304.471,1500.079,57415.146,1397038,1837651.1,147255.05,640545.56,1600.09,12705.648,700.017,0,0
GCB 1AHT ol1,98205,900.028,15526545,36947.718,2026861.3,3000.315,1700.101,3300.381,8602.589,2000.14,55507.629,1272017.2,1836971.4,157058.64,641277.32,1500.079,12305.297,300.003,100,0
GCB 1AHT ol1,98595,800.022,14632545,35143.173,1972936.9,3500.429,1700.101,5601.098,9703.294,3100.336,54202.633,1323602.5,1799863.5,148972.72,661572.04,3000.315,10704.009,600.013,0,100
GCB 1AHT ol1,98985,500.009,15526545,34842.438,1986657.6,3400.405,1400.069,4900.841,8502.53,2000.14,54905.308,1397038,1845242.6,147457.12,615687.62,2100.154,11604.712,0,0,0
GCB 1AHT ol1,99375,1400.069,14409045,36245.924,1938119,2800.274,1100.042,4800.806,8402.47,2700.255,53901.497,1266126.8,1803366.8,135338.05,627902.41,1700.101,12305.297,0,100,0
GCB 1AHT ol1,99764,800.022,15079545,37549.283,1954776,3400.405,1000.035,6501.479,10003.501,2900.294,53801.119,1397038,1880075.9,141699.29,650584.28,1000.035,12605.559,0,0,0
GCB 1AHT ol1,100154,400.006,15079545,112037.62,2144008,3600.454,1100.042,5200.947,7602.022,2500.219,53801.119,1397038,1838670.6,144224.37,657175.94,700.017,12505.471,400.006,0,0
GCB 1AHT ol1,100545,600.013,15303045,39755.24,2019866.8,2500.219,700.017,5601.098,9603.227,2900.294,64344.582,1334225.8,1809245.1,151802.28,648283.13,2200.169,13706.572,200.001,0,200.001
GCB 1AHT ol1,100895,1000.035,15526545,39153.582,2037072.3,3000.315,1200.05,4800.806,10303.714,2800.274,58117.979,1368666.5,1918860.6,146749.89,687137.42,1300.059,15208.091,200.001,0,0
GCB 1AHT ol1,101285,1100.042,15526545,38351.41,2002680.6,2500.219,1100.042,4600.741,10603.934,2100.154,58620.025,1348146.1,1807323.1,140285.43,648283.13,1300.059,11404.55,300.003,0,0
GCB 1AHT ol1,101674,500.009,15303045,37047.977,2020783.9,3400.405,1000.035,6101.303,7301.866,2800.274,58921.26,1308939.4,1841503,134934.26,671729.97,1400.069,10904.16,0,200.001,0
GCB 1AHT ol1,102064,800.022,15303045,34541.709,1973394.1,2800.274,1500.079,4900.841,8902.773,2600.237,53399.617,1397038,1838104.2,144224.37,614331.05,2000.14,12405.384,200.001,0,200.001
GCB 1AHT ol1,102454,1500.079,14856045,34441.468,1987229.5,4300.647,1400.069,4500.709,7702.076,2900.294,56310.763,1285661.2,1819650.7,147659.19,652362.69,1100.042,11804.875,300.003,200.001,300.003
GCB 1AHT ol1,102844,1600.09,15079545,40758.06,2014135.9,3300.381,1500.079,5200.947,9102.899,3600.454,61431.802,1397038,1785406.9,145133.5,647864.78,400.006,11204.392,200.001,0,0
GCB 1AHT ol1,103234,1000.035,15079545,36747.202,2034432.8,3000.315,1700.101,3100.336,7602.022,1800.113,52395.911,1356043.7,1963682.5,148467.5,662723.61,1200.05,9102.899,200.001,0,200.001
GCB 1AHT ol1,103585,1100.042,15526545,35343.667,2059928.1,3200.358,1800.113,4600.741,7001.715,3400.405,62134.833,1375696,1868947.8,145537.58,650793.5,1300.059,13106.009,200.001,200.001,0
GCB 1AHT ol1,103974,700.017,15750045,36045.417,2042467.3,4000.56,1500.079,5300.983,8502.53,3100.336,55808.799,1397038,1876441.3,150488.48,670996.69,1200.05,14407.261,300.003,0,0
GCB 1AHT ol1,104364,1300.059,15303045,40156.359,2020898.5,2000.14,1200.05,3500.429,8002.241,2800.274,64545.486,1352094.4,1843316,165351.43,659059.82,1400.069,11604.712,100,0,100
GCB 1AHT ol1,104753,500.009,15750045,37248.498,2058893.7,2200.169,1000.035,5501.059,10203.643,2600.237,54604.157,1333787.6,1889279.7,153116.19,686822.82,1300.059,12805.737,100,200.001,0
GCB 1AHT ol1,105143,1000.035,14856045,37148.237,2040171.3,2200.169,1300.059,4500.709,8402.47,2100.154,52998.126,1332363.5,1834706.2,140790.37,638873.11,2300.185,11804.875,200.001,0,100
GCB 1AHT ol1,105533,900.028,14856045,32937.928,1995697.1,3900.532,1400.069,4500.709,7301.866,3100.336,52697.015,1278892.2,1815578.1,132915.47,617566.16,900.028,12005.042,200.001,0,100
GCB 1AHT ol1,105923,700.017,14409045,36747.202,1912029.2,2600.237,1300.059,4700.773,10203.643,1900.126,56511.554,1397038,1809018.9,141901.28,613913.67,900.028,10403.787,200.001,0,300.003
GCB 1AHT ol1,106274,1100.042,14409045,36747.202,1994323.6,3200.358,1100.042,3600.454,9002.836,2500.219,56812.745,1397038,1863613.7,140891.35,653513.54,1800.113,7902.185,300.003,0,100
GCB 1AHT ol1,106664,800.022,14856045,38451.679,2144008,2700.255,1500.079,4400.678,9903.432,1200.05,59322.917,1397038,1839803.5,152509.75,659164.49,900.028,13206.101,300.003,0,0
GCB 1AHT ol1,107053,1300.059,15750045,38551.949,2019408.2,3200.358,1200.05,4900.841,10503.86,2000.14,49987.303,1397038,1911573.8,154126.97,649956.66,1800.113,10904.16,300.003,200.001,0
GCB 1AHT ol1,107443,600.013,14856045,37950.341,1963454,3000.315,800.022,4300.647,10103.572,2200.169,55507.629,1397038,1756084.3,155542.18,636887.33,1800.113,13106.009,100,0,100
GCB 1AHT ol1,107833,500.009,14409045,38451.679,1965053.1,3600.454,1000.035,3600.454,8802.711,3900.532,54102.253,1397038,1850683.6,155238.91,647551.03,1200.05,12805.737,0,0,300.003
GCB 1AHT ol1,108223,1200.05,15079545,36646.945,2025714.5,2600.237,1200.05,5801.178,9303.028,3100.336,57917.166,1331596.7,1867699.2,157665.27,642740.94,1800.113,11004.237,0,200.001,100
GCB 1AHT ol1,108573,600.013,15303045,35844.914,1999360.2,3100.336,1200.05,4600.741,8402.47,2300.185,52797.385,1397038,1805966.5,148467.5,635633.29,1500.079,13706.572,0,200.001,200.001
GCB 1AHT ol1,108963,1000.035,14856045,37449.021,1970537.1,1700.101,1400.069,2100.154,10503.86,2000.14,109014.36,1397038,1786761.6,141295.31,615374.56,1600.09,12605.559,600.013,100,0
GCB 1AHT ol1,109352,900.028,14632545,37850.076,1940627.8,3800.506,1000.035,5401.021,8402.47,1700.101,50188.005,1397038,1793875.9,138568.8,639813.84,700.017,11304.471,200.001,400.006,0
GCB 1AHT ol1,109742,1200.05,14185545,38551.949,1878258.5,3600.454,1300.059,3500.429,9102.899,1300.059,55909.191,1249885.8,1757211.1,138366.86,639186.68,1700.101,14907.774,500.009,0,200.001
GCB 1AHT ol1,110132,600.013,14409045,35945.165,1962654.5,3900.532,600.013,3300.381,8702.65,2600.237,56812.745,1220066,1828704.8,151094.83,630304.81,1100.042,11704.793,300.003,0,300.003
GCB 1AHT ol1,110522,400.006,14409045,40457.206,1919771.7,3300.381,1200.05,3800.506,7301.866,2400.202,55808.799,1325244.8,1846489.3,153217.26,647655.61,1400.069,11104.314,300.003,0,100
GCB 1AHT ol1,110912,1100.042,15079545,34942.682,1967452.1,3400.405,1200.05,4900.841,7001.715,1300.059,54403.394,1229419.1,1887574.9,139275.63,643786.48,1800.113,13406.288,100,0,0
GCB 1AHT ol1,111263,1900.126,14185545,39654.962,1860210,4000.56,1500.079,5200.947,9703.294,1400.069,57214.343,1397038,1771979.2,153116.19,629886.98,2200.169,12805.737,0,0,100
GCB 1AHT ol1,111653,600.013,14856045,35443.915,1949754.2,3500.429,1100.042,3600.454,11604.712,3000.315,56913.143,1397038,1859415.9,150589.54,649119.87,600.013,12805.737,100,0,200.001
GCB 1AHT ol1,112042,700.017,15079545,41760.95,1932988.7,2300.185,1900.126,3500.429,8902.773,4000.56,56310.763,1329625.1,1809810.4,148871.68,642009.11,1100.042,11904.958,100,200.001,0
GCB 1AHT ol1,112432,800.022,14409045,35042.928,1904518.1,1800.113,700.017,3800.506,9803.363,2200.169,54001.875,1235948,1869288.3,151802.28,644518.4,2100.154,12305.297,500.009,200.001,100
GCB 1AHT ol1,112822,600.013,14409045,35243.42,1935838.6,2500.219,700.017,4200.618,8302.412,3000.315,60226.687,1397038,1766340.8,145335.54,649956.66,1000.035,11004.237,100,0,200.001
GCB 1AHT ol1,113212,300.003,13962045,36245.924,1881211.9,2300.185,1100.042,4500.709,9703.294,2700.255,56109.976,1256423.7,1875759.9,140386.42,583789.51,900.028,10904.16,0,0,300.003
GCB 1AHT ol1,113602,1100.042,13515045,35945.165,1847509.4,2000.14,1500.079,3600.454,7902.185,2600.237,57314.744,1249341.1,1781117.8,142406.26,624873.86,700.017,10904.16,500.009,0,100
GCB 1AHT ol1,113952,1600.09,14632545,37649.547,1945532.6,2400.202,800.022,4900.841,9303.028,1400.069,54303.013,1397038,1785632.7,137862.01,628842.44,800.022,14407.261,100,0,200.001
GCB 1AHT ol1,114342,200.001,13962045,34842.438,1937548.9,2300.185,1100.042,3400.405,10403.787,3200.358,54704.54,1397038,1825535.3,150892.71,584726.69,1300.059,12005.042,100,0,0
GCB 1AHT ol1,114731,900.028,15079545,34541.709,1990661.8,3800.506,1400.069,3800.506,7301.866,3100.336,57515.549,1255115.9,1906793.8,154632.39,633961.4,1700.101,12905.827,300.003,0,0
GCB 1AHT ol1,115121,900.028,14409045,35945.165,1945304.4,1900.126,900.028,4700.773,9002.836,1500.079,52195.178,1397038,1928201.9,143517.3,666807.21,1300.059,10904.16,0,300.003,100
GCB 1AHT ol1,115511,400.006,14856045,36646.945,1917494.1,3300.381,900.028,3800.506,10003.501,2600.237,55407.241,1175773,1733904.5,127062.57,614748.45,2000.14,11904.958,300.003,0,0
GCB 1AHT ol1,115901,800.022,13738545,34040.508,1708724.2,4200.618,1200.05,3100.336,10103.572,2600.237,43766.942,1162770.7,1624830.5,121817.17,586497.1,2100.154,9903.432,200.001,0,0
GCB 1AHT ol1,116291,400.006,13291545,38451.679,1714453.5,3600.454,800.022,3200.358,7602.022,3400.405,52797.385,1147940.3,1697945.4,136448.54,567554.54,1600.09,11104.314,300.003,0,100
GCB 1AHT ol1,116641,600.013,13068045,38752.49,1850683.6,3000.315,1100.042,4500.709,7301.866,2100.154,51492.635,1397038,1684482.7,140184.45,611618.3,1600.09,12205.212,0,0,0
GCB 1AHT ol1,117031,300.003,13738545,34842.438,1825874.8,2500.219,1700.101,4600.741,8902.773,1700.101,55407.241,1397038,1787664.9,140891.35,609531.9,800.022,9803.363,200.001,0,200.001
GCB 1AHT ol1,117421,1200.05,13962045,35343.667,1873261.8,2500.219,400.006,5000.875,9202.963,1700.101,51793.721,1238669.2,1776265.7,138568.8,605881.43,1700.101,12505.471,0,0,200.001
GCB 1AHT ol1,117811,300.003,13738545,35844.914,1845129.2,2200.169,600.013,2800.274,7802.13,2400.202,55708.409,1192801.5,1714341.1,136145.67,596915.58,1900.126,10804.084,300.003,0,0
GCB 1AHT ol1,118201,600.013,13962045,40256.641,1873148.3,3300.381,1400.069,5501.059,9303.028,1800.113,59122.087,1275508.9,1782359.2,138669.78,623203.21,1900.126,13306.194,200.001,0,100
GCB 1AHT ol1,118591,400.006,13962045,33338.856,1835045.9,3300.381,1400.069,5000.875,7902.185,2600.237,47077.442,1397038,1747523.8,137054.3,568698.72,1100.042,12605.559,500.009,100,100
GCB 1AHT ol1,118941,600.013,14185545,34441.468,1884052.2,2800.274,900.028,4000.56,7001.715,1500.079,54604.157,1235077.3,1751352.9,134732.37,621741.54,1100.042,9903.432,300.003,0,0
GCB 1AHT ol1,119331,900.028,13291545,31634.988,1917608,1500.079,1400.069,6001.26,6801.619,3600.454,56310.763,1397038,1690202.9,143416.29,574733.16,1400.069,13506.382,400.006,0,0
GCB 1AHT ol1,119720,700.017,13738545,32637.239,1888825.1,1500.079,800.022,5801.178,10303.714,1500.079,56210.369,1194972.2,1662519.5,127869.72,623203.21,1500.079,12305.297,300.003,100,0
GCB 1AHT ol1,120110,1100.042,13515045,37649.547,1917608,2300.185,1600.09,3700.479,6201.346,2000.14,51191.556,1197903,1736942.4,142406.26,617879.27,1500.079,10403.787,300.003,100,200.001
GCB 1AHT ol1,120500,1100.042,14185545,37850.076,1920227.3,2600.237,600.013,3600.454,10103.572,2600.237,51291.915,1362189.1,1800202.5,150286.37,617148.68,1300.059,13206.101,0,0,200.001
GCB 1AHT ol1,120890,600.013,14856045,34641.951,1974308.4,3400.405,1200.05,6001.26,8502.53,1800.113,58218.387,1397038,1821347.9,147255.05,618192.39,1100.042,10203.643,0,0,300.003
GCB 1AHT ol1,121280,800.022,15079545,36747.202,2004512.9,2800.274,900.028,4300.647,8402.47,3500.429,53299.243,1341458.4,1885074.8,143315.29,642113.66,2300.185,12005.042,100,100,0
GCB 1AHT ol1,121630,900.028,14185545,36045.417,1911915.3,2500.219,1000.035,3300.381,9703.294,1600.09,50288.357,1297350.4,1840823.2,160294.28,637514.39,1100.042,12705.648,0,0,100
GCB 1AHT ol1,122020,400.006,14632545,38551.949,1955803.4,1800.113,800.022,4100.588,8602.589,2100.154,55808.799,1397038,1839803.5,130997.87,633334.49,900.028,12205.212,100,0,0
GCB 1AHT ol1,122410,1300.059,13738545,35343.667,1890416.4,2400.202,500.009,4700.773,7501.969,2800.274,59021.673,1246073.4,1761831.6,145739.63,591392.86,1700.101,11504.631,100,0,0
GCB 1AHT ol1,122800,600.013,13962045,34240.986,1841729.6,2400.202,600.013,4300.647,6201.346,2200.169,49385.214,1397038,1808227.5,144426.39,651944.22,1400.069,9503.16,200.001,300.003,0
GCB 1AHT ol1,123190,300.003,14632545,35844.914,1876782,3200.358,1100.042,3900.532,8402.47,2300.185,57716.356,1397038,1820782.1,152004.41,633647.94,2000.14,13806.669,100,300.003,0
GCB 1AHT ol1,123580,500.009,14632545,30031.533,1988259.1,2600.237,600.013,4700.773,7902.185,3000.315,59122.087,1397038,1868947.8,147659.19,630722.66,700.017,14006.863,0,0,0
GCB 1AHT ol1,123970,700.017,15303045,37549.283,2001421,2900.294,900.028,4700.773,10303.714,3900.532,55206.466,1397038,1831422.1,149073.77,645564.06,1600.09,13206.101,0,0,0
GCB 1AHT ol1,124320,600.013,14409045,38150.874,2012531.6,3900.532,1400.069,4000.56,8202.354,2500.219,55909.191,1263291.6,1945646.6,140386.42,660629.91,500.009,13206.101,400.006,0,0
GCB 1AHT ol1,124710,200.001,13738545,35844.914,1867018.2,3000.315,400.006,4800.806,6701.572,3500.429,50188.005,1397038,1881693,149073.77,572443.94,1500.079,10103.572,0,200.001,0
GCB 1AHT ol1,125099,1100.042,14185545,33238.623,1912598.3,2400.202,900.028,5100.911,6501.479,2100.154,52897.755,1265036.3,1892690,141497.3,637305.37,2500.219,11404.55,400.006,100,100
GCB 1AHT ol1,125489,600.013,13962045,36346.178,1756197,3800.506,1200.05,4500.709,10103.572,2700.255,59423.333,1397038,1694915.3,148366.46,616939.95,1200.05,9903.432,0,0,0
GCB 1AHT ol1,125879,1000.035,14409045,33338.856,1925353.3,3400.405,1500.079,4000.56,9002.836,2000.14,56411.158,1397038,1843882.6,137054.3,626649.14,1200.05,10503.86,200.001,100,0
GCB 1AHT ol1,126269,1100.042,13962045,30031.533,1871785.8,1800.113,1300.059,4700.773,6601.525,1600.09,57917.166,1220500.9,1732217,147052.98,606298.58,1200.05,12105.127,0,100,0
GCB 1AHT ol1,126659,500.009,13962045,37749.811,1914306,2600.237,1100.042,4700.773,8102.297,2600.237,58117.979,1236383.3,1777845.3,155744.37,643891.04,1200.05,10704.009,300.003,0,200.001
GCB 1AHT ol1,127009,500.009,14409045,30632.808,1840483.3,2800.274,1800.113,3700.479,8102.297,2900.294,64143.682,1245093.2,1690202.9,139174.65,586497.1,2400.202,12405.384,500.009,0,0
GCB 1AHT ol1,127399,700.017,14185545,37348.759,1879053.6,3500.429,900.028,2300.185,8502.53,1500.079,63842.336,1397038,1777394,154228.05,631349.46,1800.113,10403.787,300.003,200.001,0
GCB 1AHT ol1,127789,1200.05,13738545,36145.67,1814447,3300.381,1500.079,3200.358,8102.297,2000.14,56712.347,1397038,1741444.2,153419.41,621323.95,1600.09,12705.648,100,300.003,200.001
GCB 1AHT ol1,128179,700.017,14185545,34140.747,1827912.4,2400.202,1100.042,5801.178,8202.354,2200.169,61230.942,1245855.6,1803253.8,141699.29,608071.6,900.028,11904.958,200.001,0,0
GCB 1AHT ol1,128568,1000.035,13962045,38551.949,1779425,3100.336,1400.069,5401.021,7902.185,3200.358,62637.018,1264272.9,1632092.6,144426.39,604630.05,1800.113,10603.934,200.001,0,0
GCB 1AHT ol1,128959,700.017,13515045,37749.811,1797038.9,2800.274,1200.05,4600.741,8902.773,2500.219,62034.398,1184122.1,1768708.6,131401.56,610470.74,1900.126,11804.875,100,100,0
GCB 1AHT ol1,129308,900.028,13515045,33639.56,1825874.8,2400.202,900.028,4200.618,7802.13,2000.14,61933.963,1397038,1701762,138366.86,604317.22,800.022,13606.477,100,0,0
GCB 1AHT ol1,129699,600.013,13738545,36646.945,1845695.9,2800.274,1300.059,4200.618,8602.589,1700.101,55005.693,1213761.4,1804497,138568.8,622994.39,1200.05,11604.712,0,0,0
GCB 1AHT ol1,130088,900.028,14185545,38652.219,1885983.9,2900.294,1000.035,4900.841,8202.354,1900.126,52697.015,1234859.6,1738405.4,136751.42,601814.84,1700.101,12205.212,100,0,0
